transaction_id,sale_date,product_id,type of prduct,items_sold,unit_price,total_amount,first_name,last_name,customer_email,customer_address
T6R1HDM09C,2016-07-26,e0888728,Inspiron Laptop,1,378.23,378.23,Larry,Harris,Larry.Harris@patterson.net,"861 Jackson Stravenue Suite 607South Patricia, KS 10896"
H06A1NWL2W,2022-05-23,z0888728,Ascend Workstation,6,1959.83,11758.98,Lauren,Green,Lauren.Green@whitney.info,"01663 Brown HighwayGarciamouth, WY 05451"
15D9ANXG7J,2020-04-11,z0888728,Ascend Workstation,1,1959.83,1959.83,Trevor,Smith,Trevor.Smith@jacobs-mann.com,"187 Kathleen DriveNew Miranda, KS 77933"
AFVMF56MYX,2021-12-13,y234324,Prelude Workstation,4,584.94,2339.76,Kendra,Bennett,Kendra.Bennett@smith-ellis.com,"3456 Silva Glens Apt. 691Holmesshire, MT 04192"
IGJTOWT3GU,2015-11-04,b0888728,Gravity Laptop,6,1816.99,10901.94,Alan,Meadows,Alan.Meadows@rogers-flores.com,"04969 Samantha BranchLake Laura, PA 98275"
NY16HEGLHI,2022-12-11,c0888728,Infinity Laptop,10,1051.57,10515.7,Michael,Watson,Michael.Watson@bell.com,"69234 Lewis Knolls Suite 596West Jenny, NY 66144"
Y0S5ZM69A1,2015-12-05,c0888728,Infinity Laptop,8,1051.57,8412.56,Donald,Daugherty,Donald.Daugherty@wells-fernandez.com,"1552 Snyder Center Apt. 572Port Antoniomouth, WI 30570"
6CE114YLFT,2015-01-04,c08078805,Inspiron Laptop,9,569.9,5129.1,Kathleen,Jones,Kathleen.Jones@galloway.com,"3802 English ViaEast Rose, MH 36749"
K1VN1OBLL8,2017-05-16,c0888728,Infinity Laptop,7,1051.57,7360.99,Donald,Kelly,Donald.Kelly@reeves-jones.info,"44789 Steven Avenue Apt. 886Hicksport, KS 49002"
7WYJMB4VID,2019-09-27,c0888728,Infinity Laptop,1,1051.57,1051.57,Lisa,Gilbert,Lisa.Gilbert@lowe-butler.com,"66958 Higgins TunnelThompsonshire, IA 98475"
3M15D62ITW,2022-10-31,c08078805,Inspiron Laptop,7,569.9,3989.3,Lauren,Farley,Lauren.Farley@johnston-kelly.biz,Unit 3599 Box 5669DPO AE 43988
EJU987ZDLM,2015-09-26,z0888728,Ascend Workstation,10,1959.83,19598.3,Eugene,Martin,Eugene.Martin@wallace-garcia.com,USCGC AdamsFPO AA 50745
CYPUOJ30R7,2019-10-09,b0888728,Gravity Laptop,10,1816.99,18169.9,Pamela,Mcguire,Pamela.Mcguire@hughes-nelson.net,"0023 Katie Meadow Suite 138Chapmanberg, ND 91233"
PHKTT0RB2T,2016-08-11,e0888728,Inspiron Laptop,2,378.23,756.46,Amy,Berg,Amy.Berg@wood-garcia.com,"541 Goodman Tunnel Suite 458South Tammyville, WV 49621"
MDW0FEIPH8,2016-04-15,b0888728,Gravity Laptop,9,1816.99,16352.91,Jessica,Morris,Jessica.Morris@mcdowell-jackson.com,"6289 Conley StravenueNew Thomashaven, ID 74716"
RK5146B03T,2013-12-01,c08078805,Inspiron Laptop,2,569.9,1139.8,Paul,Roberts,Paul.Roberts@skinner-vance.com,"6129 Hernandez WayLoweton, UT 90003"
U1HV5CNQZG,2017-09-24,c08078805,Inspiron Laptop,2,569.9,1139.8,Thomas,Thomas,Thomas.Thomas@fuller-roy.com,"513 Linda Gateway Apt. 532Whitechester, IA 60398"
3I0YFH2WD2,2013-01-28,y234324,Prelude Workstation,3,584.94,1754.82,Taylor,Dawson,Taylor.Dawson@garcia-parker.info,"212 Veronica Causeway Suite 867Robertsmouth, TN 92581"
PLV8WS7QTD,2021-09-02,d0888728,Gravity Laptop,10,430.35,4303.5,Randy,Martinez,Randy.Martinez@elliott-conner.com,Unit 3878 Box 2694DPO AP 11041
3F1ANDO8G7,2019-11-30,z0888728,Ascend Workstation,2,1959.83,3919.66,Robert,Abbott,Robert.Abbott@brooks.org,"16203 Kristen Shore Suite 379West Kellyberg, IN 84405"
3PCZ3RPDQL,2012-05-01,z0888728,Ascend Workstation,7,1959.83,13718.81,Steven,Grant,Steven.Grant@bauer.com,USNV NewmanFPO AP 95271
GIAGTDSS1N,2022-05-20,c08078805,Inspiron Laptop,5,569.9,2849.5,Amy,Mcknight,Amy.Mcknight@stark-soto.com,USCGC WiseFPO AP 74656
6LH75PBNOI,2019-01-26,c08078805,Inspiron Laptop,1,569.9,569.9,Kathleen,Williamson,Kathleen.Williamson@hopkins-johnson.com,"34305 Lynn Fords Apt. 156Port Michaelmouth, AL 37035"
U6XU7AAVEJ,2016-01-24,y234324,Prelude Workstation,1,584.94,584.94,Jerome,Shields,Jerome.Shields@bennett-hardy.net,"44531 Harvey MotorwayMichelleton, ND 23948"
N0K7T3LFO7,2014-01-01,d0888728,Gravity Laptop,1,430.35,430.35,Nicole,Sims,Nicole.Sims@williams.com,"9938 Lindsey Ports Apt. 755West James, PR 79677"
ZF6IPF1R2G,2016-01-31,e0888728,Inspiron Laptop,8,378.23,3025.84,Juan,Stein,Juan.Stein@barry.biz,"194 Leonard Meadows Apt. 927Wallacebury, WV 89181"
NWYR87Q087,2019-09-11,e0888728,Inspiron Laptop,4,378.23,1512.92,Steven,Daniels,Steven.Daniels@gomez.org,"87991 Steven MallPort Nicole, MH 34948"
5UF0PWLJ2J,2021-10-14,c0888728,Infinity Laptop,7,1051.57,7360.99,Alexa,Harris,Alexa.Harris@kennedy.com,"6060 Lopez Courts Apt. 899Lopezside, MD 88549"
Q3K31HLT0V,2014-01-16,y234324,Prelude Workstation,4,584.94,2339.76,Charles,Thomas,Charles.Thomas@mata.biz,"42075 Fischer CreekTaylortown, CO 09175"
35BDXCF78U,2022-12-29,b0888728,Gravity Laptop,2,1816.99,3633.98,Aaron,Howard,Aaron.Howard@johnson.org,"5142 Andrew Harbors Apt. 596North Megan, PW 24212"
3XXAEYXE0Q,2018-02-22,d0888728,Gravity Laptop,6,430.35,2582.1,Gregory,Pham,Gregory.Pham@bond-murray.biz,"7932 Antonio RapidsLake Bruce, PA 46553"
VPIBQQK5Z6,2022-11-28,e0888728,Inspiron Laptop,4,378.23,1512.92,Kevin,Rodgers,Kevin.Rodgers@miller.biz,"9925 Billy SquarePort Nancy, AR 10595"
ZKYI64PLQ0,2017-12-27,b0888728,Gravity Laptop,5,1816.99,9084.95,David,Daniel,David.Daniel@perry.com,Unit 9364 Box 3717DPO AA 19172
HQ7OEZIA64,2016-04-15,y234324,Prelude Workstation,4,584.94,2339.76,Jacob,Estrada,Jacob.Estrada@aguilar.com,"46160 Bernard Tunnel Suite 774Parksfort, VI 81689"
SVT3GSFO8C,2021-07-30,d0888728,Gravity Laptop,4,430.35,1721.4,Robert,Palmer,Robert.Palmer@mathews.com,"060 Guerrero Pine Apt. 820East Brandon, MO 70941"
VF1JA9CCJ4,2018-11-22,d0888728,Gravity Laptop,9,430.35,3873.15,Trevor,Short,Trevor.Short@reilly-moore.com,"74069 Hayes Centers Apt. 113New Matthew, VT 03698"
JQMFYB1YJ8,2019-01-17,d0888728,Gravity Laptop,10,430.35,4303.5,Scott,Grant,Scott.Grant@heath-ford.com,"938 Zachary Courts Apt. 743Harveyside, VT 23546"
M0WCTX3UQ1,2015-12-25,b0888728,Gravity Laptop,6,1816.99,10901.94,Ricardo,Lucero,Ricardo.Lucero@jones-donovan.com,"33105 Justin Stravenue Suite 165Romeroville, PW 40327"
IXG02WIBO8,2017-12-21,e0888728,Inspiron Laptop,1,378.23,378.23,Kevin,Wiggins,Kevin.Wiggins@garcia.com,"046 Fleming Port Apt. 096Charlesside, NH 90116"
LCI8F7V7RG,2018-09-12,y234324,Prelude Workstation,10,584.94,5849.4,Deborah,Brown,Deborah.Brown@golden.org,"70408 Lisa Mission Apt. 785Jorgeville, AZ 38252"
QT7F7CFMTR,2012-01-10,y234324,Prelude Workstation,7,584.94,4094.58,Katie,Hayes,Katie.Hayes@harper.com,"4240 Michael Mill Apt. 180Stevenburgh, MH 21511"
WO9GWAQBXC,2013-06-21,z0888728,Ascend Workstation,1,1959.83,1959.83,Dana,Delgado,Dana.Delgado@tucker.com,"805 Judith Bypass Apt. 163North Jeffrey, AR 43041"
EU2YR8ZS9J,2022-06-04,y234324,Prelude Workstation,8,584.94,4679.52,Shelby,Gardner,Shelby.Gardner@jones.com,"0601 Miller Mission Apt. 105Hunterchester, NC 50404"
MRBDPK3OAQ,2012-07-16,y234324,Prelude Workstation,2,584.94,1169.88,Matthew,Browning,Matthew.Browning@crane.com,USS ThomasFPO AP 38760
6ZMAFHWFKA,2016-05-20,c0888728,Infinity Laptop,5,1051.57,5257.85,Kevin,Patrick,Kevin.Patrick@fleming-stephens.com,"57942 Peter PinesLake Kirstenland, NE 17116"
56NB3YXO53,2012-07-06,y234324,Prelude Workstation,9,584.94,5264.46,Sandra,Hall,Sandra.Hall@patterson.info,"33764 Lee Trail Apt. 293Kevinfurt, WA 88047"
JLPU512MMI,2019-11-01,y234324,Prelude Workstation,4,584.94,2339.76,Stanley,Williams,Stanley.Williams@perkins.com,"869 Kelly Springs Suite 364Lake Lisaburgh, OR 74002"
TUXTT7036I,2013-10-18,a0888728,Ascend Workstation,5,485.74,2428.7,Richard,Johnson,Richard.Johnson@garcia.com,"232 Woods Viaduct Apt. 826Lake Benjamin, AR 34027"
LC8Y3OSZ56,2014-03-16,a0888728,Ascend Workstation,5,485.74,2428.7,Mary,Newton,Mary.Newton@ferguson-hayden.org,"308 Adams Lodge Suite 242New Cody, WY 07939"
UJ0CJCUXBA,2021-12-06,c0888728,Infinity Laptop,5,1051.57,5257.85,Claudia,Mooney,Claudia.Mooney@bailey.info,"108 Steele Burgs Apt. 578Port Daniel, UT 70754"
XVSFFFE522,2017-07-24,d0888728,Gravity Laptop,5,430.35,2151.75,Jennifer,Guerrero,Jennifer.Guerrero@valdez.com,"71296 Jeffrey CovesGrahamville, OK 71290"
GQHPQ2HTUW,2013-10-17,e0888728,Inspiron Laptop,1,378.23,378.23,Gabriel,Stephens,Gabriel.Stephens@jones.com,"9329 Jennifer Manor Suite 817East Robertton, NV 32359"
JB1TVQGK3E,2013-03-06,c08078805,Inspiron Laptop,8,569.9,4559.2,Tiffany,Porter,Tiffany.Porter@wood.org,"37776 Gordon AvenueNelsonberg, RI 47042"
L54U1IXGGD,2020-02-27,z0888728,Ascend Workstation,8,1959.83,15678.64,Linda,Hammond,Linda.Hammond@cortez.com,"559 Sims OverpassLake Steven, MA 36341"
8BY3YA68Q5,2022-08-15,d0888728,Gravity Laptop,2,430.35,860.7,Jeffrey,Conrad,Jeffrey.Conrad@weeks.net,"0323 Robert Crescent Suite 040Matthewland, WY 88221"
4H4XQVSPU0,2012-04-09,c0888728,Infinity Laptop,5,1051.57,5257.85,Richard,Choi,Richard.Choi@howard-acosta.org,"360 Payne KeySouth Kellyborough, MH 63956"
9117YEYFK5,2019-05-30,c08078805,Inspiron Laptop,10,569.9,5699.0,Angelica,Woods,Angelica.Woods@martinez.org,"22832 Watkins BridgeMelaniechester, UT 31778"
VK0NV27PTF,2017-04-09,c0888728,Infinity Laptop,3,1051.57,3154.71,Angela,Morris,Angela.Morris@johnson-hardin.net,"0055 Smith Plains Suite 565East Michael, PW 00780"
SX6FDASO8D,2017-12-26,b0888728,Gravity Laptop,6,1816.99,10901.94,Timothy,Meyer,Timothy.Meyer@zhang-payne.com,"7809 Ford Haven Apt. 405Singhborough, TX 58936"
89UY99446F,2014-10-04,c0888728,Infinity Laptop,9,1051.57,9464.13,James,Wilson,James.Wilson@brandt.com,"381 Sanders Fields Apt. 740New Melissa, AS 44641"
0NDVEYCPE7,2022-06-09,d0888728,Gravity Laptop,3,430.35,1291.05,Leslie,Clark,Leslie.Clark@bradley.info,Unit 4921 Box 3175DPO AP 80766
QF9J4GVNPU,2022-11-29,z0888728,Ascend Workstation,10,1959.83,19598.3,Erica,Bryan,Erica.Bryan@wilson.com,"28431 Perez SummitNorth Dominiqueville, AR 77795"
DV8JFB3I6O,2013-05-19,y234324,Prelude Workstation,2,584.94,1169.88,Bradley,Vasquez,Bradley.Vasquez@salazar.com,"776 Romero Roads Suite 927Michellechester, CO 38349"
0GMVVO21V0,2014-03-18,z0888728,Ascend Workstation,1,1959.83,1959.83,Joseph,Smith,Joseph.Smith@zimmerman.biz,"22420 Kathleen Ramp Suite 555New Sandra, FL 74283"
9IAWC1RWMX,2019-10-02,a0888728,Ascend Workstation,6,485.74,2914.44,Paul,Castillo,Paul.Castillo@noble-johnson.net,USCGC LunaFPO AA 69973
RPUR6FWY40,2018-11-14,d0888728,Gravity Laptop,5,430.35,2151.75,Matthew,Green,Matthew.Green@mitchell.com,"65276 Sandoval RiverSouth Jenna, WI 22191"
F6U1NNG0E6,2020-11-03,e0888728,Inspiron Laptop,4,378.23,1512.92,Alexander,Adams,Alexander.Adams@nguyen-norman.com,"34112 Virginia Extension Apt. 251Port Caitlin, MT 93890"
7GWATN801N,2014-06-02,d0888728,Gravity Laptop,4,430.35,1721.4,Thomas,Watkins,Thomas.Watkins@evans.com,"2873 Matthew CrossroadSouth Charlesmouth, TX 13826"
DXY5U36B0N,2013-09-25,d0888728,Gravity Laptop,8,430.35,3442.8,Christopher,Nguyen,Christopher.Nguyen@scott-smith.com,"0159 Amber IsleBallardfurt, GU 43353"
ENY09J6B6S,2017-01-02,a0888728,Ascend Workstation,6,485.74,2914.44,Joshua,Brooks,Joshua.Brooks@lambert.com,"61509 Ashley LoafBushville, NC 10585"
G830IQ73UA,2013-07-08,y234324,Prelude Workstation,1,584.94,584.94,Janice,Rogers,Janice.Rogers@floyd-schultz.org,"35485 Troy Shoal Suite 152East Andrew, PR 54952"
FNGNRURVO1,2014-08-03,c08078805,Inspiron Laptop,5,569.9,2849.5,Nicholas,Garza,Nicholas.Garza@long.com,"645 Kristin FordSouth Karen, VA 94032"
JSRZ3V5SQB,2021-07-13,a0888728,Ascend Workstation,1,485.74,485.74,Lisa,Evans,Lisa.Evans@clements.biz,"878 Sherry Lodge Suite 012Rasmussenchester, SD 35902"
Z8XSW297ZM,2012-04-30,e0888728,Inspiron Laptop,1,378.23,378.23,Juan,Garcia,Juan.Garcia@barron.com,"2309 Welch PlaceRamseyville, MP 32279"
HK2JEHNR5R,2019-04-09,c0888728,Infinity Laptop,3,1051.57,3154.71,Cheryl,Walter,Cheryl.Walter@campos-simmons.biz,"4016 David ShoresPort Wendyport, VT 12593"
ZIW77H9QZ7,2015-04-08,d0888728,Gravity Laptop,4,430.35,1721.4,Mariah,Cain,Mariah.Cain@hayes.com,"1804 Mckee StreamWrightberg, NM 07273"
RK5N5N22BS,2022-01-07,z0888728,Ascend Workstation,2,1959.83,3919.66,Crystal,Mills,Crystal.Mills@jones.com,"094 Alexander MissionWest Timothy, FM 77717"
Q4QOGSTY39,2012-02-16,e0888728,Inspiron Laptop,8,378.23,3025.84,Andrew,Hopkins,Andrew.Hopkins@stanton-kerr.com,"21497 Benson ForestLake Kendrafort, TN 44566"
PWZPLC7LM6,2016-10-26,b0888728,Gravity Laptop,1,1816.99,1816.99,Kenneth,Santiago,Kenneth.Santiago@jensen-cox.org,"51148 Wade Knoll Suite 965West Kaylee, KS 62810"
1SUIN1YT3X,2019-05-05,b0888728,Gravity Laptop,10,1816.99,18169.9,Jennifer,Lewis,Jennifer.Lewis@ballard.org,"1814 Morgan DrivesPort Candice, SD 49112"
F50N45D0AG,2021-06-19,z0888728,Ascend Workstation,4,1959.83,7839.32,Joel,Sanders,Joel.Sanders@cooper.com,"13444 Morris ViewsPort David, NY 82857"
D2KHCL83OD,2017-04-04,z0888728,Ascend Workstation,9,1959.83,17638.47,Benjamin,Carter,Benjamin.Carter@sanchez.net,"PSC 2413, Box 7810APO AP 55564"
2UG6D1UVAX,2020-06-29,d0888728,Gravity Laptop,5,430.35,2151.75,Dustin,Sanchez,Dustin.Sanchez@lee-ross.com,"3817 Harper FlatWest Ann, MS 78061"
LF9WDPHXRW,2014-04-03,z0888728,Ascend Workstation,5,1959.83,9799.15,Emily,Brewer,Emily.Brewer@trevino-gonzalez.info,"PSC 6159, Box 3830APO AP 99023"
ABUGR7OBRM,2017-11-15,z0888728,Ascend Workstation,6,1959.83,11758.98,Steven,Brown,Steven.Brown@serrano.net,USNV MurphyFPO AP 25801
GU1TF1H7IW,2018-07-12,z0888728,Ascend Workstation,7,1959.83,13718.81,Deanna,Hood,Deanna.Hood@burns.biz,"552 Smith Port Suite 294Harrismouth, FL 45016"
QZBLQMRB38,2020-04-09,z0888728,Ascend Workstation,2,1959.83,3919.66,Michael,Wilson,Michael.Wilson@kirk-harding.com,"9029 Estrada Stream Suite 814Randyberg, AR 43604"
DODRBNZL19,2012-05-10,c08078805,Inspiron Laptop,1,569.9,569.9,Madeline,Mann,Madeline.Mann@bailey.com,USNS ShahFPO AE 66321
ZUXM35FWV5,2022-10-17,a0888728,Ascend Workstation,4,485.74,1942.96,Dave,Carter,Dave.Carter@villarreal-dunn.com,"620 Brandon Ways Suite 715Amandafurt, CO 63350"
T45VN6ZX3E,2018-11-23,a0888728,Ascend Workstation,3,485.74,1457.22,Cory,Ross,Cory.Ross@james.net,"027 Donald ForgesLake Robert, ME 73356"
QJXNW1ONGD,2018-01-25,c08078805,Inspiron Laptop,9,569.9,5129.1,Dawn,Miller,Dawn.Miller@perkins.com,"720 Jonathan Flats Suite 849Port Kathy, NJ 56518"
GO5Y8JU335,2012-02-14,y234324,Prelude Workstation,2,584.94,1169.88,Adam,Glenn,Adam.Glenn@bailey.com,"801 William Falls Apt. 964Lake Lori, ME 38902"
J3GPJED99F,2021-09-12,d0888728,Gravity Laptop,1,430.35,430.35,Elizabeth,Williams,Elizabeth.Williams@pratt.org,Unit 2772 Box 6372DPO AE 16069
1FN2VJ6SZQ,2020-06-06,b0888728,Gravity Laptop,2,1816.99,3633.98,Tim,Torres,Tim.Torres@rice-johnson.info,"7948 Jackson Mountain Suite 312Port Melissa, VT 44244"
AIBY8KY6PW,2022-10-21,b0888728,Gravity Laptop,2,1816.99,3633.98,Max,Harris,Max.Harris@newton.com,"764 Paul PointsNorth Jacobhaven, UT 64446"
540HDV3E87,2014-10-15,y234324,Prelude Workstation,4,584.94,2339.76,Lori,Herrera,Lori.Herrera@allen.com,"521 Thompson Skyway Suite 542Jenningsshire, DC 91868"
OWEBZZ189K,2014-09-20,b0888728,Gravity Laptop,10,1816.99,18169.9,Emily,Curry,Emily.Curry@brooks-rodriguez.net,"07792 Williams VillagesLake Lindaborough, NC 95720"
BQDE62KSPF,2020-04-13,z0888728,Ascend Workstation,7,1959.83,13718.81,Kathy,Reid,Kathy.Reid@simpson.com,"4723 Vega LoopMarshallview, NE 01543"
2MAQ5JHG9A,2019-03-12,d0888728,Gravity Laptop,7,430.35,3012.45,Sabrina,Santiago,Sabrina.Santiago@white-mack.com,"897 Davis Point Apt. 541Port Eric, KY 01554"
QOC2LQ5DKW,2012-04-08,e0888728,Inspiron Laptop,8,378.23,3025.84,Matthew,Cochran,Matthew.Cochran@jackson.com,"5502 Rojas Ridge Suite 561Bowenbury, TX 23485"
383Q6TZJ7H,2017-09-25,c08078805,Inspiron Laptop,1,569.9,569.9,Michael,Lewis,Michael.Lewis@collins.info,"528 Curtis MountainsLake Victoria, CA 49584"
XAKO7GZ4S0,2013-01-23,z0888728,Ascend Workstation,10,1959.83,19598.3,James,Green,James.Green@castillo-price.info,"09367 Anthony ClubSouth Linda, DE 71668"
DZB9FQABOA,2017-10-18,z0888728,Ascend Workstation,9,1959.83,17638.47,Travis,Mayo,Travis.Mayo@cole-obrien.com,"4821 William ExtensionWilsonview, NV 60851"
G841GPXE4X,2017-03-23,e0888728,Inspiron Laptop,5,378.23,1891.15,William,Matthews,William.Matthews@ali-austin.net,"90311 David RoadsNew Charles, MP 42018"
ABFCKB9ESF,2016-10-22,e0888728,Inspiron Laptop,10,378.23,3782.3,Jason,White,Jason.White@castillo.com,"626 Bates OrchardNew Blake, CA 51048"
1GCKH48L8U,2018-10-03,e0888728,Inspiron Laptop,9,378.23,3404.07,Christy,Douglas,Christy.Douglas@williams-montgomery.com,"4251 Ruiz GardensLake Rachelside, NM 38830"
OE8CJV381I,2017-11-20,b0888728,Gravity Laptop,5,1816.99,9084.95,Patricia,Anderson,Patricia.Anderson@steele.com,"268 John IsleBairdchester, WY 72021"
OUG4TFKE2I,2018-05-15,y234324,Prelude Workstation,6,584.94,3509.64,Christopher,Wilson,Christopher.Wilson@hancock-turner.com,"9934 Smith Knolls Apt. 637West Debraville, LA 41710"
P57S56O70N,2020-05-02,c0888728,Infinity Laptop,4,1051.57,4206.28,Cindy,Adams,Cindy.Adams@campbell.org,"8143 Phyllis LightFrancisport, CA 73751"
FMNAL73D75,2013-07-25,b0888728,Gravity Laptop,5,1816.99,9084.95,Connie,Ingram,Connie.Ingram@mayer.com,"051 Miller Spurs Apt. 437Rachelberg, ND 36636"
4M1VFL7VMX,2020-10-07,c0888728,Infinity Laptop,2,1051.57,2103.14,Lisa,Elliott,Lisa.Elliott@bird-winters.com,"10149 Choi TerraceJeremymouth, DE 65065"
5HM6FXAP48,2018-10-09,c08078805,Inspiron Laptop,7,569.9,3989.3,Timothy,Cameron,Timothy.Cameron@morse.com,"3562 Alison MeadowsTimothybury, AR 20235"
DPSL25CNJM,2013-04-18,y234324,Prelude Workstation,10,584.94,5849.4,Matthew,Mata,Matthew.Mata@cruz.com,"758 Jackson Ports Suite 659Sarahborough, SC 72986"
GX8ZTXGZ0Z,2013-01-04,d0888728,Gravity Laptop,10,430.35,4303.5,Jaime,Bennett,Jaime.Bennett@robinson-miller.com,"99875 Brooks Crest Suite 838Lake Whitney, PA 82078"
WAVLT3IYE9,2020-01-20,d0888728,Gravity Laptop,6,430.35,2582.1,Rebecca,Williams,Rebecca.Williams@skinner-perez.com,"85861 Weber Street Suite 483Stewartborough, NJ 61391"
L3XUMXUXXW,2021-08-20,d0888728,Gravity Laptop,3,430.35,1291.05,Brian,Boyle,Brian.Boyle@newman.com,USCGC AlvaradoFPO AP 57886
3Q6PJB4M8D,2015-07-25,y234324,Prelude Workstation,5,584.94,2924.7,Laura,Williams,Laura.Williams@harvey.info,"740 Gregory Drives Suite 372Rothhaven, AK 35420"
ZWV8IOWXKP,2017-05-22,d0888728,Gravity Laptop,1,430.35,430.35,Ernest,Foster,Ernest.Foster@henderson.org,"6063 Tanya SquaresWest Margaretland, LA 55521"
ARVQM48BHV,2012-09-06,y234324,Prelude Workstation,4,584.94,2339.76,Eileen,Tran,Eileen.Tran@hart-watkins.com,"604 Whitney Turnpike Apt. 505East Beth, FL 73129"
9Z24M7EJ98,2020-11-13,c08078805,Inspiron Laptop,1,569.9,569.9,Dawn,Rubio,Dawn.Rubio@smith.com,"9335 Ashley Knolls Apt. 367Rogerland, ME 78719"
G2DJ6OTPLE,2019-05-15,e0888728,Inspiron Laptop,10,378.23,3782.3,Michelle,Powers,Michelle.Powers@rosales.com,"59440 Alice SpringsLake Randy, ND 62638"
NJE8S6QBZ4,2016-03-17,y234324,Prelude Workstation,10,584.94,5849.4,Tyler,Page,Tyler.Page@lewis-brown.com,"235 Stevens CapeDennisburgh, NH 35168"
MA7O72NZH4,2015-04-18,a0888728,Ascend Workstation,3,485.74,1457.22,Ashley,Schultz,Ashley.Schultz@torres.info,"053 Christina GardenSouth Dannymouth, MS 60555"
ZQDXJT1LKB,2013-12-10,y234324,Prelude Workstation,2,584.94,1169.88,Sandra,Burch,Sandra.Burch@robinson-edwards.com,"1488 Amanda Harbor Suite 070Welchside, ID 43249"
TCVHY35S71,2021-11-05,d0888728,Gravity Laptop,2,430.35,860.7,Amanda,Gould,Amanda.Gould@snow-pope.biz,"564 Gonzales Stream Suite 244Floresfort, NC 73588"
0NGQ8W3XTJ,2016-03-21,a0888728,Ascend Workstation,3,485.74,1457.22,Rachael,Johnson,Rachael.Johnson@koch.info,"7858 Snyder Rest Suite 833Robersonport, DC 12745"
ILEOWDP4XR,2016-12-23,c08078805,Inspiron Laptop,1,569.9,569.9,Nathan,Hill,Nathan.Hill@williams-perez.com,"42261 Miller GardensWest Heather, AK 84579"
7BZMP8KMYD,2020-10-28,e0888728,Inspiron Laptop,7,378.23,2647.61,Janice,Richardson,Janice.Richardson@navarro.com,"8363 Ford SummitNorth Brendamouth, RI 25126"
I1YYH0ADCO,2014-02-18,e0888728,Inspiron Laptop,4,378.23,1512.92,Joe,Obrien,Joe.Obrien@manning-williamson.com,USNS CarrilloFPO AA 70693
ENUD0SUIL8,2012-07-21,d0888728,Gravity Laptop,9,430.35,3873.15,Sarah,Allen,Sarah.Allen@lowe.org,"0769 Miller EstatesAngelaport, TN 77871"
2EG14QNL8N,2020-12-06,d0888728,Gravity Laptop,7,430.35,3012.45,Justin,Lowery,Justin.Lowery@sanders.com,"856 Joseph Cliffs Apt. 454Dianeberg, WY 89450"
K72CDUGCN2,2013-12-23,d0888728,Gravity Laptop,4,430.35,1721.4,Alexis,Bolton,Alexis.Bolton@griffin-orr.biz,"838 Susan Shore Suite 211South Debrafort, MO 53583"
SNWRCUR4MN,2020-07-21,e0888728,Inspiron Laptop,2,378.23,756.46,Jason,Hayes,Jason.Hayes@graham-reynolds.com,"1559 Sonya Stravenue Suite 586New Kyle, VI 55931"
80TYUE5USQ,2021-07-30,z0888728,Ascend Workstation,4,1959.83,7839.32,Brooke,Morales,Brooke.Morales@cooper-farmer.com,USCGC OlsenFPO AA 51285
EEPYQRYCPC,2016-02-03,b0888728,Gravity Laptop,5,1816.99,9084.95,Jonathan,Miles,Jonathan.Miles@frederick-saunders.net,"1646 Morris Dam Apt. 053South Thomas, HI 39860"
OX9R9EYL72,2014-04-22,e0888728,Inspiron Laptop,8,378.23,3025.84,Raven,Green,Raven.Green@harris-hawkins.org,"290 Jennifer Stravenue Suite 344Lindaville, GU 72222"
BRA1QWW7DI,2014-08-31,b0888728,Gravity Laptop,10,1816.99,18169.9,Michael,Thomas,Michael.Thomas@payne.org,"1736 Shawn GroveWest Aaron, MT 34194"
Z9GLYGV6VK,2022-08-08,b0888728,Gravity Laptop,10,1816.99,18169.9,Dennis,Dickson,Dennis.Dickson@fischer.net,"2580 Velazquez Falls Apt. 978Lake Samuel, FL 58280"
I9PRSH5W0D,2014-03-10,b0888728,Gravity Laptop,1,1816.99,1816.99,Adrian,Thompson,Adrian.Thompson@brown.com,USCGC PooleFPO AE 38658
W1B2VLXBC8,2013-11-11,y234324,Prelude Workstation,3,584.94,1754.82,Hannah,Welch,Hannah.Welch@shah.net,"60326 Peter Dale Apt. 936New Eric, MI 12509"
FBOCPHRBGL,2017-07-02,c08078805,Inspiron Laptop,1,569.9,569.9,Nicholas,Lynn,Nicholas.Lynn@garrett-garcia.net,"91985 Delgado GroveSchroedermouth, NH 97066"
PG1P8BP2TI,2012-03-23,y234324,Prelude Workstation,8,584.94,4679.52,Laurie,Rivera,Laurie.Rivera@nelson.com,"551 Jennifer StationJenniferchester, TN 64764"
HWNO04QTEN,2015-06-22,c0888728,Infinity Laptop,3,1051.57,3154.71,Joseph,Jacobson,Joseph.Jacobson@clark.com,"6958 Mark Street Suite 519South Ginaview, MA 81050"
6IJ7INBKBZ,2014-04-26,d0888728,Gravity Laptop,4,430.35,1721.4,Dawn,Sanchez,Dawn.Sanchez@perkins.com,"169 Rodriguez StationCastillochester, OH 68737"
2NIPM7ZKD6,2018-12-26,d0888728,Gravity Laptop,7,430.35,3012.45,April,Frazier,April.Frazier@fuller-pittman.info,"1336 Lang SquaresReyesfort, MP 13279"
Y55UB1WGYA,2013-05-13,d0888728,Gravity Laptop,8,430.35,3442.8,Adrian,Harvey,Adrian.Harvey@davis-brooks.info,"141 Obrien Pike Apt. 264New Omarport, LA 98916"
